Ticker,Name,Exchange,Category,Country,Quote,Income,Balance,Cash,Insider,Institutional,Bonds,Buybacks
MYDX,MyDx Inc.,PNK,Pollution & Treatment Controls,USA,5/12/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
USNU,U.S. Neurosurgical Holdings Inc.,PNK,Specialized Health Services,USA,5/12/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
NTFL,Network 1 Financial Group Inc.,PNK,Investment Brokerage - National,USA,3/26/2021,3/28/2021,3/28/2021,3/28/2021,N,N,N,N
PBCO,People s Bank of Commerce,PNK,Savings & Loans,USA,4/4/2021,4/4/2021,4/4/2021,4/24/2021,N,N,N,N
OMMH,Omnimmune Holdings Inc.,PNK,Biotechnology,USA,5/11/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
REON,Resolute Oncology Inc.,PNK,Industrial Metals & Minerals,USA,5/12/2021,5/7/2021,5/7/2021,5/8/2021,N,N,N,N
PSYS,Paradigm System Solutions Inc.,PNK,Specialized Health Services,USA,5/12/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
PFSF,Pacific Software Inc.,PNK,Application Software,USA,5/12/2021,5/7/2021,5/7/2021,5/7/2021,N,N,N,N
PRPI,Perpetual Industries Inc.,PNK,Diversified Machinery,USA,5/12/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
PGID,Peregrine Industries Inc.,PNK,Diversified Investments,USA,3/28/2021,4/4/2021,4/4/2021,4/4/2021,N,N,N,N
INNV,Innovus Pharmaceuticals Inc.,PNK,Drug Manufacturers - Major,USA,5/11/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
PRTT,Protect Pharmaceutical Corporation,PNK,Drug Manufacturers - Major,USA,5/11/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
PLLX,Pollex Inc.,PNK,Business Services,USA,5/12/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
PTBS,Potomac Bancshares Inc.,PNK,Regional - Northeast Banks,USA,4/24/2021,4/24/2021,4/24/2021,4/24/2021,N,N,N,N
PRSI,Portsmouth Square Inc.,PNK,Real Estate Development,USA,5/12/2021,5/8/2021,5/8/2021,5/8/2021,N,N,N,N
PPCQ,Premier Pacific Construction Inc.,PNK,Real Estate Development,USA,5/12/2021,5/8/2021,5/8/2021,5/8/2021,N,N,N,N
PUBC,PureBase Corporation,PNK,Industrial Metals & Minerals,USA,5/7/2021,5/7/2021,5/7/2021,5/8/2021,N,N,N,N
REMYY,Rmy Cointreau SA,PNK,Auto Parts,USA,5/11/2021,5/11/2021,5/11/2021,5/11/2021,N,N,N,N
RTBC,Rotoblock Corp.,PNK,Industrial Electrical Equipment,USA,3/28/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
ROKR,Rokwader Inc.,PNK,Business Services,USA,5/12/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
SDON,Sandston Corporation,PNK,Computer Based Systems,USA,5/12/2021,5/8/2021,5/8/2021,5/8/2021,N,N,N,N
SBAY,Subaye Inc.,PNK,Internet Information Providers,USA,5/11/2021,5/7/2021,5/7/2021,5/7/2021,N,N,N,N
SECI,Sector 10 Inc.,PNK,Medical Instruments & Supplies,USA,5/12/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
SSRC,Sentisearch Inc.,PNK,Business Services,USA,5/12/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
SRCO,Sparta Commercial Services Inc.,PNK,Credit Services,USA,3/26/2021,3/26/2021,3/26/2021,3/26/2021,N,N,N,N
SGRB,SigmaBroadband Co.,PNK,Telecom Services - Domestic,USA,3/19/2021,3/20/2021,3/20/2021,3/20/2021,N,N,N,N
SGMZ,SunGame Corporation,PNK,Conglomerates,USA,5/12/2021,4/26/2021,4/26/2021,4/26/2021,N,N,N,N
SYTE,Sitestar Corporation,PNK,Internet Service Providers,USA,5/11/2021,5/11/2021,5/11/2021,5/11/2021,N,N,N,N
SNNC,Sibannac Inc.,PNK,Personal Products,USA,5/11/2021,3/26/2021,3/26/2021,3/26/2021,N,N,N,N
SINX,Sionix Corp.,PNK,Pollution & Treatment Controls,USA,5/12/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
SIGA,SIGA Technologies Inc.,PNK,Biotechnology,USA,5/11/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
SMID,Smith-Midland Corporation,PNK,Cement,USA,5/12/2021,5/8/2021,5/8/2021,5/8/2021,N,N,N,N
SMPL,The Simply Good Foods Company,NCM,Savings & Loans,USA,4/4/2021,4/4/2021,4/4/2021,4/24/2021,N,N,N,N
SPIN,Spine Injury Solutions Inc.,PNK,Information Technology Services,USA,5/12/2021,5/8/2021,5/8/2021,5/8/2021,N,N,N,N
SPEC,SpectralCast Inc.,PNK,Diversified Electronics,USA,5/12/2021,5/8/2021,5/8/2021,5/8/2021,N,N,N,N
SR,Spire Inc.,NYQ,Gas Utilities,USA,5/8/2021,5/8/2021,5/8/2021,5/8/2021,N,N,N,N
STRB,Strasbaugh,PNK,Semiconductor - Integrated Circuits,USA,5/12/2021,5/8/2021,5/8/2021,5/8/2021,N,N,N,N
STRNY,Severn Trent Plc,PNK,Scientific & Technical Instruments,USA,5/12/2021,5/8/2021,5/8/2021,5/8/2021,N,N,N,N
TBTC,Table Trac Inc.,PNK,Resorts & Casinos,USA,5/11/2021,5/11/2021,5/11/2021,5/11/2021,N,N,N,N
TALN,Talon International Inc.,PNK,Textile - Apparel Clothing,USA,5/11/2021,3/21/2021,3/21/2021,3/21/2021,N,N,N,N
TCNT,Toucan Interactive Corp.,PNK,Conglomerates,USA,5/12/2021,4/26/2021,4/26/2021,4/26/2021,N,N,N,N
TSNI,TechniScan Inc.,PNK,Medical Appliances & Equipment,USA,5/11/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
VRCV,Varca Ventures Inc.,PNK,Industrial Metals & Minerals,USA,5/7/2021,5/7/2021,5/7/2021,5/8/2021,N,N,N,N
WCYN,West Canyon Energy Corp.,PNK,Independent Oil & Gas,USA,5/11/2021,4/3/2021,4/3/2021,4/3/2021,N,N,N,N
CACH,Cache Inc.,PNK,Apparel Stores,USA,5/11/2021,3/21/2021,3/21/2021,3/21/2021,N,N,N,N
INTX,Intersections Inc.,NGM,Consumer Services,USA,5/11/2021,5/11/2021,5/11/2021,5/11/2021,N,N,N,N
INGN,Inogen Inc.,NMS,Medical Instruments & Supplies,USA,5/12/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
INLX,Intellinetics Inc.,PNK,Application Software,USA,5/12/2021,5/7/2021,5/7/2021,5/7/2021,N,N,N,N
INOD,Innodata Inc.,NGM,Internet Software & Services,USA,5/12/2021,5/8/2021,5/8/2021,5/8/2021,N,N,N,N
INTZ,Intrusion Inc.,PNK,Security Software & Services,USA,5/8/2021,5/8/2021,5/8/2021,5/8/2021,N,N,N,N
INVU,Investview Inc.,PNK,Business Services,USA,5/12/2021,4/25/2021,4/25/2021,4/25/2021,N,N,N,N
PRHL,Premier Holding Corporation,PNK,Diversified Utilities,USA,5/8/2021,5/8/2021,5/8/2021,5/8/2021,N,N,N,N
FITB,Fifth Third Bancorp,NMS,Regional - Midwet Banks,USA,N,N,N,N,N,N,N,N
DECK,Deckers Outdoor Corporation,NYQ,Textile - Apparel Footwear & Accessories,USA,N,N,N,N,N,N,N,N
SITE,SiteOne Landscape Supply Inc,NYQ,Industrial Equipment Wholesale,USA,N,N,N,N,N,N,N,N
LPX,Louisiana-Pacific Corporation,NYQ,General Building Materials,USA,N,N,N,N,N,N,N,N
CHDN,Churchill Downs Incorporated,NMS,Resorts & Casinos,USA,N,N,N,N,N,N,N,N
VAC,Marriott Vacations Worldwide Corporation,NYQ,Resorts & Casinos,USA,N,N,N,N,N,N,N,N
YETI,YETI Holdings Inc.,NYQ,Recreational Goods Other,USA,N,N,N,N,N,N,N,N
LSCC,Lattice Semiconductor Corporation,NMS,Semiconductor - Broad Line,USA,N,N,N,N,N,N,N,N
SF,Stifel Financial Corp,NYQ,Investment Brokerage - National,USA,N,N,N,N,N,N,N,N
OVV,Ovintiv Inc,NYQ,Oil & Gas Drilling & Exploration,USA,N,N,N,N,N,N,N,N
PFGC,Performance Food Group Company,NYQ,Food - Major Diversified,USA,N,N,N,N,N,N,N,N
BJ,BJs Wholesale Club Holdings Inc,NQS,Discount Variety Stores,USA,N,N,N,N,N,N,N,N
RXN,Rexnord Corporation,NQS,Diversified Machinery,USA,N,N,N,N,N,N,N,N
STAA,STAAR Surgical Company,NMS,Medical Instruments & Supplies,USA,N,N,N,N,N,N,N,N
BEPC,Brookfield Renewable Corporation,NQS,Electric Utilities,USA,N,N,N,N,N,N,N,N
BBIO,BridgeBio Pharma Inc,NMS,Biotechnology,USA,N,N,N,N,N,N,N,N
BL,BlackLine Inc,NMS,Business Software & Services,USA,N,N,N,N,N,N,N,N
RDFN,Redfin Corporation,NMS,Internet Information Providers,USA,N,N,N,N,N,N,N,N
CIT,CIT Group Inc,NQS,Regional - Northeast Banks,USA,N,N,N,N,N,N,N,N
NVRO,Nevro Corp,NQS,Medical Appliances & Equipment,USA,N,N,N,N,N,N,N,N
WSC,WillScot Mobile Mini Holdings Corp,NMS,Property Management,USA,N,N,N,N,N,N,N,N
NEOG,Neogen Corporation,NMS,Medical Laboratories & Research,USA,N,N,N,N,N,N,N,N
SSD,Simpson Manufacturing Co,NQS,General Building Materials,USA,N,N,N,N,N,N,N,N
SWAV,ShockWave Medical Inc,NMS,Medical Appliances & Equipment,USA,N,N,N,N,N,N,N,N
CHX,ChampionX Corporation,NMS,Oil & Gas Equipment & Services,USA,N,N,N,N,N,N,N,N
NOVT,Novanta Inc,NMS,Scientific & Technical Instruments,USA,N,N,N,N,N,N,N,N
AVNT,Avient Corporation,NQS,Specialty Chemicals,USA,N,N,N,N,N,N,N,N
INSP,Inspire Medical Systems Inc,NQS,Medical Appliances & Equipment,USA,N,N,N,N,N,N,N,N
TWST,Twist Bioscience Corporation,NMS,Medical Laboratories & Research,USA,N,N,N,N,N,N,N,N
MEDP,Medpace Holdings Inc,NMS,Medical Laboratories & Research,USA,N,N,N,N,N,N,N,N
IRDM,Iridium Communications Inc,NMS,Telecom Services - Domestic,USA,N,N,N,N,N,N,N,N
ADNT,Adient plc,NQS,Auto Parts,USA,N,N,N,N,N,N,N,N
TRNO,Terreno Realty Corporation,NQS,REIT - Industrial,USA,N,N,N,N,N,N,N,N
UMBF,UMB Financial Corporation,NMS,Regional - Southwest Banks,USA,N,N,N,N,N,N,N,N
RLI,RLI Corp,NQS,Property & Casualty Insurance,USA,N,N,N,N,N,N,N,N
HWC,Hancock Whitney Corporation,NMS,Regional - Southeast Banks,USA,N,N,N,N,N,N,N,N
AMN,"AMN Healthcare Services, Inc",NQS,Specialized Health Services,USA,N,N,N,N,N,N,N,N
SEM,Select Medical Holdings Corporation,NQS,Hospitals,USA,N,N,N,N,N,N,N,N
REZI,Resideo Technologies Inc,NQS,Security & Protection Services,USA,N,N,N,N,N,N,N,N
IIPR,Innovative Industrial Properties Inc,NQS,REIT - Industrial,USA,N,N,N,N,N,N,N,N
NJR,New Jersey Resources Corporation,NQS,Gas Utilities,USA,N,N,N,N,N,N,N,N
LIVN,LivaNova PLC,NMS,Medical Appliances & Equipment,USA,N,N,N,N,N,N,N,N
SMTC,Semtech Corporation,NMS,Semiconductor - Broad Line,USA,N,N,N,N,N,N,N,N
SONO,Sonos Inc,NMS,Electronic Equipment,USA,N,N,N,N,N,N,N,N
MTH,Meritage Homes Corporation,NQS,Residential Construction,USA,N,N,N,N,N,N,N,N
SAIL,SailPoint Technologies Holdings Inc,NQS,Internet Software & Services,USA,N,N,N,N,N,N,N,N
EYE,National Vision Holdings Inc,NMS,Specialty Retail Other,USA,N,N,N,N,N,N,N,N
UPWK,Upwork Inc,NMS,Information Technology Services,USA,N,N,N,N,N,N,N,N
PCH,PotlatchDeltic Corporation,NMS,REIT - Diversified,USA,N,N,N,N,N,N,N,N
HGV,Hilton Grand Vacations Inc,NQS,Resorts & Casinos,USA,N,N,N,N,N,N,N,N
SWX,Southwest Gas Holdings Inc,NQS,Gas Utilities,USA,N,N,N,N,N,N,N,N
CNMD,CONMED Corporation,NQS,Medical Appliances & Equipment,USA,N,N,N,N,N,N,N,N
DAN,Dana Incorporated,NQS,Auto Parts,USA,N,N,N,N,N,N,N,N
FELE,Franklin Electric Co Inc,NMS,Diversified Machinery,USA,N,N,N,N,N,N,N,N
DNLI,Denali Therapeutics Inc,NMS,Biotechnology,USA,N,N,N,N,N,N,N,N
EBC,Eastern Bankshares Inc,NMS,Regional - Northeast Banks,USA,N,N,N,N,N,N,N,N
CMC,Commercial Metals Company,NQS,Steel & Iron,USA,N,N,N,N,N,N,N,N
SGMS,Scientific Games Corporation,NMS,Gaming Activities,USA,N,N,N,N,N,N,N,N
SXT,Sensient Technologies Corporation,NQS,Specialty Chemicals,USA,N,N,N,N,N,N,N,N
CNO,CNO Financial Group Inc,NQS,Life Insurance,USA,N,N,N,N,N,N,N,N
CDNA,CareDx Inc,NMS,Medical Laboratories & Research,USA,N,N,N,N,N,N,N,N
BHVN,Biohaven Pharmaceutical Holding Company Ltd,NQS,Biotechnology,USA,N,N,N,N,N,N,N,N
PRG,PROG Holdings Inc,NQS,Property Management,USA,N,N,N,N,N,N,N,N
LANC,Lancaster Colony Corporation,NMS,Food Wholesale,USA,N,N,N,N,N,N,N,N
NGVT,Ingevity Corporation,NQS,Specialty Chemicals,USA,N,N,N,N,N,N,N,N
SBRA,Sabra Health Care REIT Inc,NMS,REIT - Healthcare Facilities,USA,N,N,N,N,N,N,N,N
NTLA,Intellia Therapeutics Inc,NMS,Biotechnology,USA,N,N,N,N,N,N,N,N
ARNC,Arconic Corporation,NQS,Diversified Machinery,USA,N,N,N,N,N,N,N,N
ATKR,Atkore Inc,NQS,Industrial Equipment & Components,USA,N,N,N,N,N,N,N,N
FUL,H B Fuller Company,NQS,Specialty Chemicals,USA,N,N,N,N,N,N,N,N
KNSL,Kinsale Capital Group Inc,NMS,Property & Casualty Insurance,USA,N,N,N,N,N,N,N,N
LCII,LCI Industries,NQS,Auto Dealerships,USA,N,N,N,N,N,N,N,N
TEX,Terex Corporation,NQS,Farm & Construction Machinery,USA,N,N,N,N,N,N,N,N
GATX,GATX Corporation,NQS,Business Services,USA,N,N,N,N,N,N,N,N
CWST,Casella Waste Systems Inc,NMS,Waste Management,USA,N,N,N,N,N,N,N,N
WDFC,WD-40 Company,NMS,Specialty Chemicals,USA,N,N,N,N,N,N,N,N
AQUA,Evoqua Water Technologies Corp,NQS,Water Utilities,USA,N,N,N,N,N,N,N,N
UNF,UniFirst Corporation,NQS,Business Services,USA,N,N,N,N,N,N,N,N
MGNI,Magnite Inc,NMS,Advertising Agencies,USA,N,N,N,N,N,N,N,N
VG,Vonage Holdings Corp,NMS,Telecom Services - Domestic,USA,N,N,N,N,N,N,N,N
CRNC,Cerence Inc,NMS,Application Software,USA,N,N,N,N,N,N,N,N
FCFS,FirstCash Inc,NMS,Credit Services,USA,N,N,N,N,N,N,N,N
AUB,Atlantic Union Bankshares Corporation,NMS,Regional - Northeast Banks,USA,N,N,N,N,N,N,N,N
NWE,NorthWestern Corporation,NMS,Diversified Utilities,USA,N,N,N,N,N,N,N,N
TRTN,Triton International Limited,NQS,Property Management,USA,N,N,N,N,N,N,N,N
KTB,Kontoor Brands Inc,NQS,Textile - Apparel Clothing,USA,N,N,N,N,N,N,N,N
CNNE,Cannae Holdings Inc,NQS,Restaurants,USA,N,N,N,N,N,N,N,N
NAVI,Navient Corporation,NMS,Credit Services,USA,N,N,N,N,N,N,N,N
ELY,Callaway Golf Company,NQS,Sporting Activities,USA,N,N,N,N,N,N,N,N
MTDR,Matador Resources Company,NQS,Oil & Gas Drilling & Exploration,USA,N,N,N,N,N,N,N,N
CCOI,Cogent Communications Holdings Inc,NMS,Telecom Services - Domestic,USA,N,N,N,N,N,N,N,N
CLNY,Colony Capital Inc,NQS,REIT - Diversified,USA,N,N,N,N,N,N,N,N
RAMP,LiveRamp Holdings Inc,NQS,Information Technology Services,USA,N,N,N,N,N,N,N,N
CMD,Cantel Medical Corp,NQS,Medical Instruments & Supplies,USA,N,N,N,N,N,N,N,N
ONTO,Onto Innovation Inc,NQS,Semiconductor - Broad Line,USA,N,N,N,N,N,N,N,N
ITGR,Integer Holdings Corporation,NQS,Medical Appliances & Equipment,USA,N,N,N,N,N,N,N,N
CVET,Covetrus Inc,NMS,Healthcare Information Services,USA,N,N,N,N,N,N,N,N
VC,Visteon Corporation,NMS,Auto Parts,USA,N,N,N,N,N,N,N,N
PDCO,Patterson Companies Inc,NMS,Medical Equipment Wholesale,USA,N,N,N,N,N,N,N,N
FHI,Federated Hermes Inc,NQS,Asset Management,USA,N,N,N,N,N,N,N,N
APPN,Appian Corporation,NMS,Business Software & Services,USA,N,N,N,N,N,N,N,N
CVLT,Commvault Systems Inc,NMS,Application Software,USA,N,N,N,N,N,N,N,N
ACA,Arcosa Inc,NQS,Farm & Construction Machinery,USA,N,N,N,N,N,N,N,N
CTB,Cooper Tire & Rubber Company,NQS,Auto Parts,USA,N,N,N,N,N,N,N,N
UFS,Domtar Corporation,NQS,Paper & Paper Products,USA,N,N,N,N,N,N,N,N
APLS,Apellis Pharmaceuticals Inc,NMS,Biotechnology,USA,N,N,N,N,N,N,N,N
CDLX,Cardlytics Inc,NMS,Internet Information Providers,USA,N,N,N,N,N,N,N,N
SCL,Stepan Company,NQS,Specialty Chemicals,USA,N,N,N,N,N,N,N,N
FIX,Comfort Systems USA Inc,NQS,General Contractors,USA,N,N,N,N,N,N,N,N
TENB,Tenable Holdings Inc,NMS,Business Software & Services,USA,N,N,N,N,N,N,N,N
BEAM,Beam Therapeutics Inc,NMS,Biotechnology,USA,N,N,N,N,N,N,N,N
HLNE,Hamilton Lane Incorporated,NMS,Asset Management,USA,N,N,N,N,N,N,N,N
CVBF,CVB Financial Corp,NMS,Regional - Southwest Banks,USA,N,N,N,N,N,N,N,N
ALTR,Altair Engineering Inc,NMS,Business Software & Services,USA,N,N,N,N,N,N,N,N
PLXS,Plexus Corp,NMS,Electronic Equipment,USA,N,N,N,N,N,N,N,N
SFIX,Stitch Fix Inc,NMS,Textile - Apparel Clothing,USA,N,N,N,N,N,N,N,N
NSA,National Storage Affiliates Trust,NMS,REIT - Industrial,USA,N,N,N,N,N,N,N,N
MC,Moelis & Company,NQS,Investment Brokerage - National,USA,N,N,N,N,N,N,N,N
SNBR,Sleep Number Corporation,NMS,Home Furnishings & Fixtures,USA,N,N,N,N,N,N,N,N
MIME,Mimecast Limited,NMS,Business Software & Services,USA,N,N,N,N,N,N,N,N
CSOD,Cornerstone OnDemand Inc,NMS,Application Software,USA,N,N,N,N,N,N,N,N
CWT,California Water Service Group,NQS,Water Utilities,USA,N,N,N,N,N,N,N,N
FULT,Fulton Financial Corporation,NMS,Regional - Northeast Banks,USA,N,N,N,N,N,N,N,N
SLQT,SelectQuote Inc,NQS,Insurance Brokers,USA,N,N,N,N,N,N,N,N
PRMW,Primo Water Corporation,NQS,Beverages - Soft Drinks,USA,N,N,N,N,N,N,N,N
RCM,R1 RCM Inc,NMS,Healthcare Information Services,USA,N,N,N,N,N,N,N,N
APG,APi Group Corporation,NQS,General Contractors,USA,N,N,N,N,N,N,N,N
ALLK,Allakos Inc,NMS,Biotechnology,USA,N,N,N,N,N,N,N,N
RRR,Red Rock Resorts Inc,NMS,Resorts & Casinos,USA,N,N,N,N,N,N,N,N
KOD,Kodiak Sciences Inc,NMS,Biotechnology,USA,N,N,N,N,N,N,N,N
SPXC,SPX Corporation,NQS,Diversified Machinery,USA,N,N,N,N,N,N,N,N
ONEM,1Life Healthcare Inc,NMS,Health Information Services,USA,N,N,N,N,N,N,N,N
IRBT,iRobot Corporation,NMS,Electronic Equipment,USA,N,N,N,N,N,N,N,N
TPTX,Turning Point Therapeutics Inc,NMS,Biotechnology,USA,N,N,N,N,N,N,N,N
CADE,Cadence Bancorporation,NQS,Regional - Southeast Banks,USA,N,N,N,N,N,N,N,N
EPRT,Essential Properties Realty Trust Inc,NQS,REIT - Diversified,USA,N,N,N,N,N,N,N,N
LTHM,Livent Corporation,NQS,Specialty Chemicals,USA,N,N,N,N,N,N,N,N
AX,Axos Financial Inc,NQS,Regional - Southwest Banks,USA,N,N,N,N,N,N,N,N
COOP,Mr. Cooper Group Inc,NMS,Mortgage Investment,USA,N,N,N,N,N,N,N,N
WBT,Welbilt Inc,NQS,Diversified Machinery,USA,N,N,N,N,N,N,N,N
CLDR,Cloudera Inc,NQS,Application Software,USA,N,N,N,N,N,N,N,N
FRME,First Merchants Corporation,NMS,Regional - Midwest Banks,USA,N,N,N,N,N,N,N,N
HRI,Herc Holdings Inc,NQS,Business Services,USA,N,N,N,N,N,N,N,N
FSS,Federal Signal Corporation,NQS,Pollution & Treatment Controls,USA,N,N,N,N,N,N,N,N
CARG,CarGurus Inc,NMS,Internet Information Providers,USA,N,N,N,N,N,N,N,N
EPC,Edgewell Personal Care Company,NQS,Personal Products,USA,N,N,N,N,N,N,N,N
VIR,Vir Biotechnology Inc,NMS,Biotechnology,USA,N,N,N,N,N,N,N,N
SHEN,Shenandoah Telecommunications Company,NMS,Telecom Services - Domestic,USA,N,N,N,N,N,N,N,N
CUB,Cubic Corporation,NQS,Aerospace Defense Products & Services,USA,N,N,N,N,N,N,N,N
VCEL,Vericel Corporation,NMS,Biotechnology,USA,N,N,N,N,N,N,N,N
CAKE,The Cheesecake Factory Incorporated,NMS,Restaurants,USA,N,N,N,N,N,N,N,N
CMP,Compass Minerals International Inc,NQS,Industrial Metals & Minerals,USA,N,N,N,N,N,N,N,N
CNK,Cinemark Holdings Inc,NQS,Entertainment - Diversified,USA,N,N,N,N,N,N,N,N
RNST,Renasant Corporation,NMS,Regional - Southeast Banks,USA,N,N,N,N,N,N,N,N
MANT,ManTech International Corporation,NMS,Application Software,USA,N,N,N,N,N,N,N,N
SVMK,SVMK Inc,NMS,Application Software,USA,N,N,N,N,N,N,N,N
ARVN,Arvinas Inc,NMS,Biotechnology,USA,N,N,N,N,N,N,N,N
EDIT,Editas Medicine Inc,NMS,Biotechnology,USA,N,N,N,N,N,N,N,N
AVYA,Avaya Holdings Corp,NQS,Application Software,USA,N,N,N,N,N,N,N,N
CALX,Calix Inc,NQS,Application Software,USA,N,N,N,N,N,N,N,N
BAND,Bandwidth Inc,NMS,Business Software & Services,USA,N,N,N,N,N,N,N,N
BIPC,Brookfield Infrastructure Corporation,NQS,Gas Utilities,USA,N,N,N,N,N,N,N,N
IRTC,iRhythm Technologies Inc,NMS,Medical Instruments & Supplies,USA,N,N,N,N,N,N,N,N
SKY,Skyline Champion Corporation,NQS,Residential Constructio,USA,N,N,N,N,N,N,N,N
UE,Urban Edge Properties,NQS,REIT - Diversified,USA,N,N,N,N,N,N,N,N
SITC,SITE Centers Corp,NQS,REIT - Retail,USA,N,N,N,N,N,N,N,N
CTRE,"CareTrust REIT, Inc",NMS,REIT - Healthcare Facilities,USA,N,N,N,N,N,N,N,N
PIPR,Piper Sandler Companies,NQS,Investment Brokerage - National,USA,N,N,N,N,N,N,N,N
XPER,Xperi Holding Corporation,NMS,Semiconductor Equipment & Materials,USA,N,N,N,N,N,N,N,N
HLIO,Helios Technologies Inc,NMS,Diversified Machinery,USA,N,N,N,N,N,N,N,N
TRMK,Trustmark Corporation,NMS,Regional - Southeast Banks,USA,N,N,N,N,N,N,N,N
SI,Silvergate Capital Corporation,NQS,Regional - Pacific Banks,USA,N,N,N,N,N,N,N,N
CWEN,Clearway Energy Inc,NQS,Electric Utilities,USA,N,N,N,N,N,N,N,N
GDOT,Green Dot Corporation,NQS,Credit Services,USA,N,N,N,N,N,N,N,N
RLGY,Realogy Holdings Corp,NQS,Real Estate Development,USA,N,N,N,N,N,N,N,N
MAC,The Macerich Company,NQS,REIT - Retail,USA,N,N,N,N,N,N,N,N
JELD,JELD-WEN Holding Inc,NQS,Home Furnishings & Fixtures,USA,N,N,N,N,N,N,N,N
MAXR,Maxar Technologies Inc,NQS,Communication Equipment,USA,N,N,N,N,N,N,N,N
CORT,Corcept Therapeutics Incorporated,NMS,Biotechnology,USA,N,N,N,N,N,N,N,N
UNIT,Uniti Group Inc,NMS,REIT - Diversified,USA,N,N,N,N,N,N,N,N
CORE,Core-Mark Holding Company Inc,NMS,Farm Products,USA,N,N,N,N,N,N,N,N
UCTT,Ultra Clean Holdings Inc,NMS,Semiconductor Equipment & Materials,USA,N,N,N,N,N,N,N,N
CRS,Carpenter Technology Corporation,NQS,Metal Fabrication,USA,N,N,N,N,N,N,N,N
CWK,Cushman & Wakefield plc,NQS,Property Management,USA,N,N,N,N,N,N,N,N
CENTA,Central Garden & Pet Company,NMS,Food - Major Diversified,USA,N,N,N,N,N,N,N,N
FCPT,Four Corners Property Trust Inc,NQS,REIT - Hotel Motel,USA,N,N,N,N,N,N,N,N
INT,World Fuel Services Corporation,NQS,Oil & Gas Refining & Marketing,USA,N,N,N,N,N,N,N,N
ROIC,Retail Opportunity Investments Corp,NMS,REIT - Retail,USA,N,N,N,N,N,N,N,N
CPK,Chesapeake Utilities Corporation,NQS,Gas Utilities,USA,N,N,N,N,N,N,N,N
VRRM,Verra Mobility Corporation,NMS,Security & Protection Services,USA,N,N,N,N,N,N,N,N
SM,SM Energy Company,NQS,Oil & Gas Drilling & Exploration,USA,N,N,N,N,N,N,N,N
HOME,At Home Group Inc,NQS,Home Improvement Stores,USA,N,N,N,N,N,N,N,N
TWO,Two Harbors Investment Corp,NQS,REIT - Residential,USA,N,N,N,N,N,N,N,N
TWNK,Hostess Brands Inc,NMS,Food - Major Diversified,USA,N,N,N,N,N,N,N,N
NTB,The Bank of N.T. Butterfield & Son Limited,NQS,Money Center Banks,USA,N,N,N,N,N,N,N,N
RUSHA,Rush Enterprises Inc,NMS,Auto Dealerships,USA,N,N,N,N,N,N,N,N
SDGR,Schdinger Inc,NMS,Health Information Services,USA,N,N,N,N,N,N,N,N
PRGS,Progress Software Corporation,NMS,Application Software,USA,N,N,N,N,N,N,N,N
BE,Bloom Energy Corporation,NQS,Industrial Electrical Equipment,USA,N,N,N,N,N,N,N,N
OTTR,Otter Tail Corporation,NMS,Diversified Utilities,USA,N,N,N,N,N,N,N,N
ATGE,Adtalem Global Education Inc,NQS,Education & Training Services,USA,N,N,N,N,N,N,N,N
DRH,DiamondRock Hospitality Company,NQS,REIT - Hotel Motel,USA,N,N,N,N,N,N,N,N
HNI,HNI Corporation,NQS,Industrial Equipment & Components,USA,N,N,N,N,N,N,N,N
AVNS,Avanos Medical Inc,NQS,Medical Appliances & Equipment,USA,N,N,N,N,N,N,N,N
DLX,Deluxe Corporation,NQS,Advertising Agencies,USA,N,N,N,N,N,N,N,N
MODV,ModivCare Inc,NMS,Specialized Health Services,USA,N,N,N,N,N,N,N,N
AHCO,AdaptHealth Corp,NQS,Medical Appliances & Equipment,USA,N,N,N,N,N,N,N,N
GMS,GMS Inc,NQS,Building Materials Wholesale,USA,N,N,N,N,N,N,N,N
CARR,Carrier Global Corporation,NYQ,General Building Materials,USA,N,N,N,N,N,N,N,N
SNAP,Snap,NYQ,Internet Information Providers,USA,N,N,N,N,N,N,N,N
ATUS,Altice USA,NYQ,Telecom Services - Domestic,USA,N,N,N,N,N,N,N,N
CSGP,CoStar Group Inc,NMS,Real Estate Development,USA,N,N,N,N,N,N,N,N
INVH,Invitation Homes,NYQ,REIT - Residential,USA,N,N,N,N,N,N,N,N
GRWG,GrowGeneration Corp,NMS,Home Improvement Stores,USA,N,N,N,N,N,N,N,N
